id_usuario,fechas_de_nacimiento,ciudad,nivel_educativo,Sueldo
152078,1986-02-06 05:00:00,Santiago,Tecnico Universitario,71073
152079,1993-07-26 05:00:00,Santiago,Profesional - Licenciatura,194473
152081,1993-12-31 05:00:00,Curico,Tecnico Universitario,75049
152082,1994-10-26 05:00:00,Temuco,Profesional - Licenciatura,264155
152083,1995-01-13 05:00:00,Calama,Tecnico Universitario,101019
152088,1980-03-22 05:00:00,Santiago,Tecnico Universitario,123330
152089,1986-11-06 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,182621
152091,1987-07-26 05:00:00,Santiago,Profesional - Licenciatura,131107
152092,1990-09-19 05:00:00,Santiago,Profesional - Licenciatura,241508
152095,1988-09-23 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,279636
152098,1990-08-14 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,122857
152107,1990-04-04 05:00:00,Santiago,Tecnico Universitario,128578
152108,1982-05-04 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,299903
152109,1984-01-14 05:00:00,Santiago,Profesional - Licenciatura,137994
152110,1993-11-15 05:00:00,Santiago,Profesional - Licenciatura,300060
152112,1993-11-25 05:00:00,Santiago,Tecnico Universitario,138888
152113,1988-01-22 05:00:00,Santiago,Tecnico Universitario,131985
152117,1994-10-18 05:00:00,Santiago,Profesional - Licenciatura,164221
152118,1970-03-23 05:00:00,Santiago,Profesional - Licenciatura,230806
152119,1983-08-05 05:00:00,Santiago,Bachillerato - Secundaria,335603
152123,1976-11-09 05:00:00,Santiago,Tecnico Universitario,248222
152125,1994-04-01 05:00:00,Santiago,Bachillerato - Secundaria,213429
152129,1992-05-20 05:00:00,Santiago,Profesional - Licenciatura,300673
152130,1978-07-16 05:00:00,Santiago,Tecnico Universitario,173619
152133,1988-06-30 05:00:00,Santiago,Tecnico Universitario,341754
152134,1980-03-14 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,150687
152139,1983-09-23 05:00:00,Santiago,Profesional - Licenciatura,83770
152140,1992-02-12 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,102657
152143,1979-03-13 05:00:00,Santiago,Profesional - Licenciatura,266065
152144,1991-01-31 05:00:00,Santiago,Profesional - Licenciatura,273797
152145,1993-11-09 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,90662
152146,1988-09-24 05:00:00,Santiago,Profesional - Licenciatura,243023
152147,1995-08-04 05:00:00,Santiago,Profesional - Licenciatura,182045
152148,1992-09-26 05:00:00,Santiago,Profesional - Licenciatura,133093
152149,1998-03-13 05:00:00,Santiago,Profesional - Licenciatura,219522
152150,1996-07-30 05:00:00,Santiago,Profesional - Licenciatura,324472
152151,1967-06-03 05:00:00,Santiago,Tecnico Universitario,249888
152153,1969-06-14 05:00:00,Santiago,Tecnico Universitario,321408
152155,1973-03-17 05:00:00,Santiago,Primaria,283762
152157,1986-07-24 05:00:00,Santiago,Tecnico Universitario,194885
152160,1970-10-28 05:00:00,Santiago,Bachillerato - Secundaria,239000
152166,1996-08-09 05:00:00,Santiago,Tecnico Universitario,319418
152167,1983-03-04 05:00:00,Santiago,Tecnico Universitario,151193
152168,1988-06-08 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,176337
152175,1980-10-06 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,345304
152177,1974-03-12 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,189684
152181,1989-01-19 05:00:00,Santiago,Profesional - Licenciatura,112456
152199,1988-10-27 05:00:00,Santiago,Primaria,262222
152207,1973-09-12 05:00:00,Viña del Mar,Primaria,146484
152212,1984-06-10 05:00:00,Santiago,Bachillerato - Secundaria,100879
152213,1981-11-30 05:00:00,Santiago,Bachillerato - Secundaria,188405
152237,1986-03-23 05:00:00,Santiago,Tecnico Universitario,318460
152239,1984-07-10 05:00:00,Valparaiso,Bachillerato - Secundaria,109781
152250,1984-11-28 05:00:00,Copiapo,Tecnico - Preparatoria - T. Profesional,304546
152253,1970-03-05 05:00:00,Santiago,Bachillerato - Secundaria,148617
152255,1983-01-20 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,151497
152256,1974-08-01 05:00:00,Santiago,Tecnico Universitario,253886
152259,1993-03-17 05:00:00,Santiago,Profesional - Licenciatura,241588
152315,1989-09-29 05:00:00,Santiago,Profesional - Licenciatura,229165
152918,1989-12-27 05:00:00,Santiago,Profesional - Licenciatura,273754
152919,1982-11-13 05:00:00,Santiago,Tecnico Universitario,204159
152920,1978-12-02 05:00:00,Santiago,Bachillerato - Secundaria,69657
152921,1991-08-17 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,165716
152924,1991-07-05 05:00:00,Santiago,Profesional - Licenciatura,99101
152925,1987-08-06 05:00:00,Santiago,Profesional - Licenciatura,126114
152926,1988-09-26 05:00:00,Santiago,Bachillerato - Secundaria,74416
152927,1993-01-19 05:00:00,Santiago,Profesional - Licenciatura,232583
152929,1990-06-07 05:00:00,Santiago,Profesional - Licenciatura,90727
152930,1995-09-28 05:00:00,Santiago,Tecnico Universitario,271359
159020,1984-06-13 05:00:00,Santiago,Tecnico Universitario,287252
159021,1990-01-15 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,277068
159022,1986-11-29 05:00:00,Santiago,Profesional - Licenciatura,173628
159023,1982-07-28 05:00:00,Santiago,Profesional - Licenciatura,81598
159028,1988-04-08 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,303816
159029,1981-04-01 05:00:00,Santiago,Bachillerato - Secundaria,107200
159031,1973-06-04 05:00:00,Santiago,Tecnico Universitario,157828
159041,1992-11-09 05:00:00,Santiago,Profesional - Licenciatura,335657
159048,1968-05-14 05:00:00,Santiago,Bachillerato - Secundaria,257846
159049,1969-10-21 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,218738
159055,1972-03-15 05:00:00,Santiago,Tecnico Universitario,264984
159062,1971-07-17 05:00:00,Santiago,Tecnico Universitario,76701
159074,1967-07-15 05:00:00,Santiago,Tecnico Universitario,333985
159093,1989-06-26 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,148647
159095,1977-01-05 05:00:00,Santiago,Tecnico Universitario,128745
159101,1988-12-18 05:00:00,Santiago,Primaria,178912
159104,1966-10-24 05:00:00,Santiago,Profesional - Licenciatura,336296
159112,1984-11-04 05:00:00,Santiago,Tecnico Universitario,194875
159119,1970-06-05 05:00:00,Santiago,Tecnico Universitario,345000
159979,1979-11-12 05:00:00,Santiago,Profesional - Licenciatura,68930
159982,1988-01-28 05:00:00,Santiago,Profesional - Licenciatura,349947
159984,1989-03-22 05:00:00,Santiago,Profesional - Licenciatura,90048
159987,1987-11-13 05:00:00,Santiago,Tecnico Universitario,196662
159989,1991-08-08 05:00:00,Santiago,Profesional - Licenciatura,144140
159994,1980-05-23 05:00:00,Concepcion,Tecnico - Preparatoria - T. Profesional,110206
159996,1990-03-28 05:00:00,Santiago,Profesional - Licenciatura,265709
159999,1984-12-16 05:00:00,Santiago,Profesional - Licenciatura,283557
160000,1994-11-07 05:00:00,Santiago,Profesional - Licenciatura,132926
160003,1986-05-06 05:00:00,Santiago,Especializacion - Postgrado,181546
160004,1992-11-27 05:00:00,Santiago,Profesional - Licenciatura,101354
160007,1995-06-30 05:00:00,Santiago,Especializacion - Postgrado,125259
160014,1980-03-21 05:00:00,Santiago,Profesional - Licenciatura,205376
160015,1995-08-15 05:00:00,Santiago,Maestria,206087
160016,1989-12-01 05:00:00,Santiago,Profesional - Licenciatura,346026
160017,1981-10-04 05:00:00,Santiago,Profesional - Licenciatura,80725
160019,1990-12-22 05:00:00,Santiago,Tecnico Universitario,75487
160020,1981-04-21 05:00:00,Santiago,Maestria,173178
160021,1978-10-08 05:00:00,Santiago,Profesional - Licenciatura,108476
160024,1978-01-31 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,74194
160026,1976-12-11 05:00:00,Santiago,Profesional - Licenciatura,85206
160029,1985-08-13 05:00:00,Santiago,Especializacion - Postgrado,202476
160037,1989-11-08 05:00:00,Santiago,Profesional - Licenciatura,192153
160039,1994-06-06 05:00:00,Santiago,Profesional - Licenciatura,345103
160040,1989-08-28 05:00:00,Santiago,Profesional - Licenciatura,92141
160042,1980-03-05 05:00:00,Santiago,Profesional - Licenciatura,251305
160047,1973-07-06 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,273210
160048,1974-11-14 05:00:00,Santiago,Profesional - Licenciatura,215675
160050,1985-03-08 05:00:00,Santiago,Profesional - Licenciatura,91690
160052,1995-04-26 05:00:00,Santiago,Profesional - Licenciatura,170332
160054,1967-06-11 05:00:00,Santiago,Bachillerato - Secundaria,82800
160668,1972-02-28 05:00:00,Santiago,Profesional - Licenciatura,201541
162143,1982-01-07 05:00:00,Rancagua,Tecnico Universitario,167426
162148,1995-12-13 05:00:00,Santiago,Profesional - Licenciatura,208879
162151,1980-06-18 05:00:00,Santiago,Profesional - Licenciatura,331474
162156,1978-06-05 05:00:00,Santiago,Primaria,176549
162161,7978-11-05 05:00:00,Santiago,Tecnico Universitario,193258
162165,1987-09-22 05:00:00,Santiago,Bachillerato - Secundaria,328511
162169,1983-02-06 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,246871
162173,1978-10-09 05:00:00,Santiago,Tecnico Universitario,161179
162176,1993-04-19 05:00:00,Santiago,Bachillerato - Secundaria,158904
162177,1983-01-01 05:00:00,Santiago,Bachillerato - Secundaria,269184
162178,1983-07-12 05:00:00,Santiago,Tecnico Universitario,286961
162183,1995-01-13 05:00:00,Santiago,Tecnico Universitario,230114
162187,1961-05-08 05:00:00,Santiago,Tecnico Universitario,334356
162189,1970-05-30 05:00:00,Santiago,Profesional - Licenciatura,143039
162191,1968-11-26 05:00:00,Santiago,Tecnico Universitario,165065
162192,1992-02-23 05:00:00,Santiago,Bachillerato - Secundaria,194784
162194,1985-05-11 05:00:00,Santiago,Primaria,80771
162199,1988-02-18 05:00:00,Santiago,Tecnico Universitario,283059
162203,1973-01-09 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,68415
162209,1969-03-15 05:00:00,Santiago,Tecnico Universitario,215415
162211,1995-08-08 05:00:00,Santiago,Profesional - Licenciatura,247198
162214,1994-07-14 05:00:00,Santiago,Bachillerato - Secundaria,218470
162216,1957-05-27 05:00:00,Santiago,Bachillerato - Secundaria,113657
162221,1974-04-18 05:00:00,Santiago,Tecnico Universitario,110138
162226,1977-07-08 05:00:00,Santiago,Bachillerato - Secundaria,182250
162230,1969-12-04 05:00:00,Santiago,Tecnico Universitario,207056
162232,1963-07-29 05:00:00,Santiago,Bachillerato - Secundaria,291568
162244,1980-10-25 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,338215
162249,1988-04-15 05:00:00,Santiago,Tecnico Universitario,289180
162264,1959-07-30 05:00:00,Santiago,Bachillerato - Secundaria,293349
162266,1975-05-12 05:00:00,Santiago,Primaria,115116
162272,1970-03-24 05:00:00,Santiago,Bachillerato - Secundaria,101302
162285,1982-01-17 05:00:00,Santiago,Tecnico Universitario,278469
162290,1984-07-21 05:00:00,Santiago,Profesional - Licenciatura,138813
162297,1993-03-22 05:00:00,Calama,Tecnico - Preparatoria - T. Profesional,104561
162303,1987-03-12 05:00:00,Santiago,Profesional - Licenciatura,133138
162304,1979-12-07 05:00:00,Osorno,Tecnico Universitario,306696
162312,1967-09-20 05:00:00,Santiago,Tecnico Universitario,168536
162313,1985-01-11 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,204702
162316,1996-10-01 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,283995
162325,1979-06-21 05:00:00,Santiago,Tecnico Universitario,295878
162327,1976-09-10 05:00:00,Santiago,Profesional - Licenciatura,136970
162328,1988-12-01 05:00:00,Santiago,Bachillerato - Secundaria,267902
162329,1981-12-19 05:00:00,Santiago,Profesional - Licenciatura,83659
162331,1977-09-03 05:00:00,Santiago,Tecnico Universitario,330064
162336,1975-12-28 05:00:00,Santiago,Tecnico Universitario,286974
162342,1988-05-12 05:00:00,Santiago,Tecnico Universitario,217896
162344,1970-09-06 05:00:00,Santiago,Tecnico Universitario,259169
162346,1992-05-10 05:00:00,Santiago,Bachillerato - Secundaria,225021
162348,1968-06-02 05:00:00,Santiago,Tecnico Universitario,234672
162351,1979-02-17 05:00:00,Santiago,Tecnico Universitario,255219
162353,1995-11-29 05:00:00,Santiago,Profesional - Licenciatura,340477
162354,1997-06-15 05:00:00,Santiago,Bachillerato - Secundaria,211831
162355,1964-12-20 05:00:00,Santiago,Bachillerato - Secundaria,210391
162356,1969-01-10 05:00:00,Santiago,Primaria,146007
162357,1970-07-10 05:00:00,Santiago,Primaria,210186
162359,1990-08-14 05:00:00,Santiago,Bachillerato - Secundaria,104436
162361,1962-09-06 05:00:00,Santiago,Primaria,232266
162365,1987-01-29 05:00:00,Santiago,Profesional - Licenciatura,266935
162369,1983-10-27 05:00:00,Santiago,Tecnico Universitario,271903
162372,1978-08-24 05:00:00,Santiago,Profesional - Licenciatura,302634
162401,1974-10-23 05:00:00,Santiago,Tecnico Universitario,138569
162405,1999-01-22 05:00:00,Santiago,Profesional - Licenciatura,268801
162423,1995-08-18 05:00:00,Santiago,Bachillerato - Secundaria,187927
162424,1999-12-19 05:00:00,Santiago,Tecnico Universitario,203879
162428,1974-03-07 05:00:00,Santiago,Bachillerato - Secundaria,286435
162440,1988-06-17 05:00:00,Santiago,Profesional - Licenciatura,139842
162441,1994-07-17 05:00:00,Santiago,Primaria,334796
162443,1996-08-10 05:00:00,Santiago,Profesional - Licenciatura,103368
162444,1994-01-13 05:00:00,Santiago,Bachillerato - Secundaria,158738
162445,1998-12-28 05:00:00,Santiago,Bachillerato - Secundaria,155762
163406,1993-08-12 05:00:00,Santiago,Maestria,192715
164106,1968-02-18 05:00:00,Santiago,Tecnico Universitario,267244
164110,1972-11-20 05:00:00,Santiago,Tecnico Universitario,140195
164111,1971-01-13 05:00:00,Santiago,Tecnico Universitario,272195
164115,1966-07-01 05:00:00,Santiago,Bachillerato - Secundaria,243021
164122,1966-06-01 05:00:00,Santiago,Bachillerato - Secundaria,295342
164126,1969-01-03 05:00:00,Santiago,Profesional - Licenciatura,275488
164129,1969-12-07 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,292577
164132,1965-05-17 05:00:00,Santiago,Tecnico Universitario,215886
164135,1971-11-03 05:00:00,Santiago,Tecnico Universitario,288341
164136,1968-05-25 05:00:00,Santiago,Tecnico Universitario,281028
164147,1969-04-01 05:00:00,Santiago,Bachillerato - Secundaria,245009
164149,1967-05-16 05:00:00,Santiago,Tecnico Universitario,277415
164159,1972-06-30 05:00:00,Santiago,Tecnico Universitario,293996
164169,1973-01-07 05:00:00,Santiago,Tecnico Universitario,194445
164170,1971-09-20 05:00:00,Santiago,Tecnico Universitario,332536
164173,1973-05-09 05:00:00,Santiago,Tecnico Universitario,277790
164177,1973-08-10 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,124183
164181,1973-08-12 05:00:00,Chillan,Tecnico - Preparatoria - T. Profesional,133465
164185,1974-06-27 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,334734
164192,1974-12-28 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,127992
164193,1974-10-24 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,286437
164197,1976-02-27 05:00:00,Santiago,Bachillerato - Secundaria,242347
164198,1976-02-03 05:00:00,Santiago,Bachillerato - Secundaria,278817
164203,1975-12-14 05:00:00,Santiago,Tecnico Universitario,207291
164208,1977-08-05 05:00:00,Santiago,Bachillerato - Secundaria,70453
164224,1979-12-28 05:00:00,Santiago,Tecnico Universitario,206503
164232,1981-01-23 05:00:00,Santiago,Bachillerato - Secundaria,133202
164242,1974-08-21 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,132658
164256,1982-01-23 05:00:00,Santiago,Tecnico Universitario,289612
164263,1982-03-16 05:00:00,Santiago,Bachillerato - Secundaria,257166
164270,1983-08-25 05:00:00,Santiago,Primaria,299355
164273,1983-07-29 05:00:00,Santiago,Tecnico Universitario,333709
164277,1984-03-01 05:00:00,Santiago,Profesional - Licenciatura,234198
164279,1984-11-19 05:00:00,Santiago,Primaria,120178
164280,1984-04-28 05:00:00,Santiago,Tecnico Universitario,176110
164288,1986-03-26 05:00:00,Santiago,Bachillerato - Secundaria,104017
164289,1986-12-12 05:00:00,Santiago,Profesional - Licenciatura,231843
164291,1986-07-10 05:00:00,Santiago,Profesional - Licenciatura,275687
164301,1986-12-17 05:00:00,Santiago,Bachillerato - Secundaria,209235
164308,1988-09-07 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,340906
164317,1989-05-12 05:00:00,Santiago,Tecnico Universitario,299699
164325,1989-09-13 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,295158
164329,1991-07-06 05:00:00,Rancagua,Primaria,314873
164336,1990-07-08 05:00:00,Santiago,Bachillerato - Secundaria,337068
164337,1991-03-28 05:00:00,Santiago,Profesional - Licenciatura,204149
164342,1992-04-03 05:00:00,Santiago,Profesional - Licenciatura,216444
164343,1991-08-26 05:00:00,Santiago,Bachillerato - Secundaria,103907
164346,1992-07-16 05:00:00,Santiago,Tecnico Universitario,163236
164351,1993-10-07 05:00:00,Santiago,Tecnico Universitario,336131
164355,1994-03-11 05:00:00,Santiago,Bachillerato - Secundaria,211485
164371,1956-09-11 05:00:00,Santiago,Primaria,338413
164373,1957-05-03 05:00:00,Santiago,Tecnico Universitario,206877
164377,1964-02-21 05:00:00,Santiago,Especializacion - Postgrado,306470
164405,1976-05-22 05:00:00,Santiago,Profesional - Licenciatura,282641
164406,1980-08-18 05:00:00,Santiago,Bachillerato - Secundaria,280208
164408,1980-12-11 05:00:00,Santiago,Bachillerato - Secundaria,158424
164413,1986-06-10 05:00:00,Santiago,Primaria,71823
164415,1990-11-15 05:00:00,Santiago,Profesional - Licenciatura,158399
164420,1980-08-08 05:00:00,Santiago,Profesional - Licenciatura,309291
164424,1986-07-12 05:00:00,Santiago,Profesional - Licenciatura,121611
164425,1985-12-12 05:00:00,Santiago,Tecnico - Preparatoria - T. Profesional,205460
164426,1986-05-06 05:00:00,Santiago,Maestria,298611
164432,1990-08-20 05:00:00,Santiago,Profesional - Licenciatura,259720
164436,1992-06-04 05:00:00,Santiago,Profesional - Licenciatura,175981
164448,1995-07-17 05:00:00,Santiago,Profesional - Licenciatura,301466
164450,1993-11-18 05:00:00,Santiago,Profesional - Licenciatura,271875
164451,1994-01-25 05:00:00,Santiago,Profesional - Licenciatura,248788
164634,1991-04-26 05:00:00,Santiago,Profesional - Licenciatura,98856
168775,1986-12-31 05:00:00,Santiago,Profesional - Licenciatura,71578
168811,1988-12-25 05:00:00,Santiago,Profesional - Licenciatura,87775
